"AÑO","PERIODO","FECHA.ENVIO","CODIGO.ENTIDAD","ENTIDAD","CODIGO.LINEA","LINEA.INTERVENCION","CODIGO.SERVICIO","NOMBRE.SERVICIO","UBIGEO","DEPARTAMENTO","PROVINCIA","DISTRITO","CODIGO.CENTRO.ATENCION","NOMBRE.CENTRO.ATENCION","N..DE.CEM","N..CASOS.ATENDIDOS...HOMBRES...TOTAL","N..CASOS.ATENDIDOS...MUJERES...TOTAL","N..CASOS.ATENDIDOS...VIOLENCIA.PSICOLOGICA","N..CASOS.ATENDIDOS...VIOLENCIA.FISICA","N..CASOS.ATENDIDOS...VIOLENCIA.SEXUAL"
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",70103,"CALLAO","CALLAO","CARMEN DE LA LEGUA REYNOSO","CEM116","CARMEN DE LA LEGUA",1,69,258,181,122,22
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",120901,"JUNÍN","CHUPACA","CHUPACA","CEM117","CHUPACA",1,96,208,142,154,7
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",130701,"LA LIBERTAD","PACASMAYO","SAN PEDRO DE LLOC","CEM118","PACASMAYO",1,58,156,58,119,37
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",60901,"CAJAMARCA","SAN IGNACIO","SAN IGANCIO","CEM119","SAN IGNACIO",1,42,330,134,148,88
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",51001,"AYACUCHO","VÍCTOR FAJARDO","HUANCAPI","CEM120","VÍCTOR FAJARDO",1,45,141,107,63,16
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",10501,"AMAZONAS","LUYA","LAMUD","CEM121","LUYA",1,16,80,60,31,5
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",150125,"LIMA METROPOLITANA","LIMA","PUENTE PIEDRA","CEM122","PUENTE PIEDRA",1,85,582,327,266,74
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",210401,"PUNO","CHUCUITO","JULI","CEM123","CHUCUITO",1,4,164,58,98,12
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",150601,"LIMA PROVINCIAS","HUARAL","HUARAL","CEM124","HUARAL",1,205,840,828,160,57
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",220501,"SAN MARTÍN","LAMAS","LAMAS","CEM125","LAMAS",1,38,195,118,108,7
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",100501,"HUÁNUCO","HUAMALÍES","LLATA","CEM126","HUAMALIES",1,35,166,83,100,18
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",81201,"CUSCO","QUISPICANCHI","URCOS","CEM127","QUISPICANCHI",1,51,349,203,154,42
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",200501,"PIURA","PAITA","PAITA","CEM128","PAITA",1,34,375,305,90,14
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",22001,"ÁNCASH","YUNGAY","YUNGAY","CEM129","YUNGAY",1,19,131,78,46,26
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",21001,"ÁNCASH","HUARI","HUARI","CEM130","HUARI",1,6,136,44,70,28
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",180301,"MOQUEGUA","ILO","ILO","CEM131","ILO",1,29,164,97,80,15
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",200701,"PIURA","TALARA","PARIÑAS","CEM132","TALARA",1,70,400,273,174,23
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",200301,"PIURA","HUANCABAMBA","HUANCABAMBA","CEM133","HUANCABAMBA",1,46,235,151,115,15
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",100801,"HUÁNUCO","PACHITEA","PANAO","CEM134","PACHITEA",1,11,88,30,51,18
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",90301,"HUANCAVELICA","ANGARAES","LIRCAY","CEM135","ANGARAES",1,10,217,96,106,25
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",60601,"CAJAMARCA","CUTERVO","CUTERVO","CEM136","CUTERVO",1,36,220,80,145,31
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",130401,"LA LIBERTAD","CHEPÉN","CHEPÉN","CEM137","CHEPEN",1,35,218,89,127,37
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",60701,"CAJAMARCA","HUALGAYOC","BAMBAMARCA","CEM138","HUALGAYOC",1,36,138,110,62,2
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",160401,"LORETO","MARISCAL RAMÓN CASTILLA","RAMÓN CASTILLA","CEM139","CABALLO COCHA",1,14,154,58,71,39
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",40701,"AREQUIPA","ISLAY","MOLLENDO","CEM140","ISLAY",1,55,417,289,159,23
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",131201,"LA LIBERTAD","VIRÚ","VIRÚ","CEM141","VIRU",1,21,156,58,79,40
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",110207,"ICA","CHINCHA","PUEBLO NUEVO ","CEM142","PUEBLO NUEVO",1,57,381,223,176,36
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",20801,"ÁNCASH","CASMA","CASMA","CEM143","CASMA",1,36,212,138,100,10
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",211001,"PUNO","SAN ANTONIO DE PUTINA ","PUTINA","CEM144","SAN ANTONIO DE PUTINA",1,14,153,77,83,7
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",150128,"LIMA METROPOLITANA","LIMA","RÍMAC","CEM145","RÍMAC",1,159,478,284,268,84
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",80301,"CUSCO","ANTA","ANTA","CEM146","ANTA",1,71,320,152,215,24
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",230201,"TACNA","CANDARAVE","CANDARAVE","CEM147","CANDARAVE",1,7,57,31,27,5
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",60201,"CAJAMARCA","CAJABAMBA","CAJABAMBA","CEM148","CAJABAMBA",1,15,117,51,73,7
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",30501,"APURÍMAC","COTABAMBAS","TAMBOBAMBA","CEM149","COTABAMBAS",1,32,266,127,152,19
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",210301,"PUNO","CARABAYA","MACUSANI","CEM150","CARABAYA",1,12,206,75,122,21
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",211201,"PUNO","SANDIA","SANDIA","CEM151","SANDIA",1,32,146,60,104,14
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",160701,"LORETO","DATEM DEL MARAÑON","BARRANCA","CEM152","DATEM DEL MARAÑON",1,10,157,58,69,36
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",81301,"CUSCO","URUBAMBA","URUBAMBA","CEM153","URUBAMBA",1,18,211,112,96,21
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",120501,"JUNÍN","JUNÍN","JUNÍN","CEM154","JUNIN",1,17,148,75,74,16
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",150201,"LIMA PROVINCIAS","BARRANCA","BARRANCA","CEM155","BARRANCA",1,49,332,204,157,20
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",10401,"AMAZONAS","CONDORCANQUI","NIEVA","CEM156","CONDORCANQUI",1,13,164,50,93,34
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",100301,"HUÁNUCO","DOS DE MAYO","LA UNIÓN","CEM157","DOS DE MAYO",1,13,138,74,56,21
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",210601,"PUNO","HUANCANÉ","HUANCANÉ","CEM158","HUANCANE",1,25,162,79,94,11
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",21201,"ÁNCASH","HUAYLAS","CARAZ","CEM159","HUAYLAS",1,20,124,70,59,15
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",90601,"HUANCAVELICA","HUAYTARA","HUAYTARA","CEM160","HUAYTARA",1,26,97,80,26,14
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",210701,"PUNO","LAMPA","LAMPA","CEM161","LAMPA",1,35,258,183,106,4
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",250201,"UCAYALI","ATALAYA","RAYMONDI","CEM162","ATALAYA",1,19,198,102,67,43
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",20601,"ÁNCASH","CARHUAZ","CARHUAZ","CEM163","CARHUAZ",1,16,153,46,90,32
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",60301,"CAJAMARCA","CELENDÍN","CELENDÍN","CEM164","CELENDÍN",1,7,96,35,48,20
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",160501,"LORETO","REQUENA","REQUENA","CEM165","REQUENA",1,17,228,108,68,21
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",220601,"SAN MARTÍN","MARISCAL CÁCERES","JUANJUI","CEM166","MARISCAL CÁCERES",1,55,326,124,175,82
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",220201,"SAN MARTÍN","BELLAVISTA","BELLAVISTA","CEM167","BELLAVISTA-SAN MARTIN",1,35,323,152,156,43
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",190201,"PASCO","DANIEL ALCIDES CARRIÓN","YANAHUANCA","CEM168","DANIEL ALCIDES CARRION",1,17,111,63,33,31
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",230301,"TACNA","JORGE BASADRE","LOCUMBA","CEM169","JORGE BASADRE",1,30,105,112,23,0
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",240301,"TUMBES","ZARUMILLA","ZARUMILLA","CEM170","ZARUMILLA",1,48,270,207,102,8
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",120606,"JUNÍN","SATIPO","PANGOA","CEM171","PANGOA",1,25,321,183,83,79
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",50407,"AYACUCHO","HUANTA","SIVIA","CEM172","SIVIA",1,16,158,53,91,23
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",80401,"CUSCO","CALCA","CALCA","CEM173","CALCA",1,30,246,118,123,34
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",131101,"LA LIBERTAD","GRAN CHIMU","CASCAS","CEM174","GRAN CHIMU",1,11,65,41,20,15
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",110104,"ICA","ICA","OCUCAJE","CEM175","OCUCAJE",1,18,64,45,19,18
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",110102,"ICA","ICA","LA TINGUIÑA","CEM176","LA TINGUIÑA",1,107,361,184,226,58
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",90401,"HUANCAVELICA","CASTROVIRREYNA","CASTROVIRREYNA","CEM177","CASTROVIRREYNA",1,56,109,81,72,11
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",60501,"CAJAMARCA","CONTUMAZA","CONTUMAZA","CEM178","CONTUMAZA",1,16,93,58,42,9
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",100901,"HUÁNUCO","PUERTO INCA","PUERTO INCA","CEM179","PUERTO INCA",1,18,169,26,97,64
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",160601,"LORETO","UCAYALI","CONTAMANA","CEM180","UCAYALI",1,33,188,94,107,19
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",81101,"CUSCO","PAUCARTAMBO","PAUCARTAMBO","CEM181","PAUCARTAMBO",1,45,181,68,143,14
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",220701,"SAN MARTÍN","PICOTA","PICOTA","CEM182","PICOTA",1,14,172,85,63,38
2017,"ENE - DIC","16/01/2018","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",130801,"LA LIBERTAD","PATAZ","TAYABAMBA","CEM183","PATAZ",1,5,108,25,69,18
